Date,AUD,CAD,CHF,CNY,EUR,GBP,INR,JPY,KRW,MXN,NZD
2015-11-13,0.7118,1.3332,1.0088,6.3735,1.0722,1.5208,66.1200,122.9300,1169.7900,16.6965,0.6528
2015-11-16,0.7085,1.3352,1.0079,6.3700,1.0708,1.5204,66.0100,123.1100,1172.6700,16.8145,0.6488
2015-11-17,0.7115,1.3324,1.0169,6.3771,1.0634,1.5214,65.9600,123.4800,1169.0800,16.7700,0.6459
2015-11-18,0.7078,1.3351,1.0198,6.3834,1.0638,1.5210,66.1600,123.5100,1167.8900,16.7655,0.6440
2015-11-19,0.7208,1.3266,1.0140,6.3825,1.0746,1.5327,66.0500,122.7100,1156.0800,16.5700,0.6580
2015-11-20,0.7233,1.3337,1.0183,6.3835,1.0660,1.5199,66.0600,122.8000,1151.6300,16.5080,0.6558
2015-11-23,0.7188,1.3358,1.0205,6.3890,1.0602,1.5125,66.3700,123.0200,1159.1400,16.5240,0.6511
2015-11-24,0.7241,1.3308,1.0161,6.3883,1.0652,1.5057,66.3200,122.4700,1149.3900,16.4570,0.6540
2015-11-25,0.7246,1.3298,1.0220,6.3877,1.0616,1.5109,66.3600,122.7000,1140.6700,16.5450,0.6573
2015-11-26,.,.,.,.,.,.,.,.,.,.,.
2015-11-27,0.7192,1.3360,1.0305,6.3945,1.0596,1.5040,66.8600,122.8400,1154.4300,16.5885,0.6536
2015-11-30,0.7235,1.3332,1.0282,6.3883,1.0562,1.5044,66.4300,123.2200,1149.3900,16.6005,0.6574
2015-12-01,0.7320,1.3372,1.0296,6.3883,1.0620,1.5074,66.4600,122.8800,1149.3900,16.5305,0.6679
2015-12-02,0.7309,1.3357,1.0274,6.3883,1.0573,1.4927,66.5300,123.5200,1149.3900,16.5880,0.6629
2015-12-03,0.7310,1.3393,0.9996,6.3883,1.0902,1.5088,66.8200,123.0600,1149.3900,16.7180,0.6633
2015-12-04,0.7346,1.3364,0.9986,6.3883,1.0884,1.5100,66.6500,123.1000,1149.3900,16.6555,0.6755
2015-12-07,0.7268,1.3508,1.0026,6.4081,1.0840,1.5076,66.7400,123.3100,1172.6800,16.9000,0.6648
2015-12-08,0.7211,1.3594,0.9940,6.4162,1.0876,1.5000,66.7700,123.0000,1179.6000,17.0245,0.6636
2015-12-09,0.7204,1.3595,0.9866,6.4270,1.0984,1.5168,66.8300,121.8600,1181.7500,17.0505,0.6629
2015-12-10,0.7299,1.3598,0.9888,6.4363,1.0948,1.5176,66.7000,121.4400,1176.3900,17.0945,0.6763
2015-12-11,0.7214,1.3695,0.9828,6.4538,1.1002,1.5213,67.1000,120.9400,1188.0000,17.3570,0.6727
2015-12-14,0.7258,1.3732,0.9823,6.4588,1.1025,1.5130,67.0900,120.5700,1186.2000,17.3580,0.6778
2015-12-15,0.7176,1.3729,0.9921,6.4600,1.0911,1.5044,66.7900,121.6600,1176.6600,17.1490,0.6748
2015-12-16,0.7207,1.3805,0.9852,6.4723,1.0937,1.5013,66.6000,121.8800,1177.1900,17.1800,0.6772
2015-12-17,0.7100,1.3970,0.9987,6.4822,1.0804,1.4876,66.3200,122.7500,1187.7000,17.1190,0.6692
2015-12-18,0.7197,1.3876,0.9940,6.4800,1.0847,1.4914,66.2300,121.2000,1178.0400,16.9930,0.6752
2015-12-21,0.7172,1.3989,0.9912,6.4793,1.0920,1.4906,66.1900,120.9900,1173.8700,17.1640,0.6769
2015-12-22,0.7231,1.3929,0.9866,6.4778,1.0978,1.4811,66.1900,120.9400,1169.2600,17.1855,0.6812
2015-12-23,0.7221,1.3860,0.9938,6.4763,1.0875,1.4863,66.0400,120.9400,1140.6700,17.1865,0.6789
2015-12-24,0.7269,1.3847,0.9872,6.4758,1.0955,1.4943,66.0000,120.3200,1167.9400,17.2760,0.6838
2015-12-25,.,.,.,.,.,.,.,.,.,.,.
2015-12-28,0.7262,1.3893,0.9878,6.4778,1.0983,1.4883,66.0900,120.3000,1169.2600,17.2610,0.6853
2015-12-29,0.7293,1.3848,0.9924,6.4778,1.0916,1.4794,66.2800,120.4400,1169.2600,17.2065,0.6872
2015-12-30,0.7284,1.3883,0.9890,6.4896,1.0912,1.4832,66.4400,120.6000,1177.5300,17.3390,0.6837
2015-12-31,0.7286,1.3839,1.0017,6.4778,1.0859,1.4746,66.1900,120.2700,1169.2600,17.1950,0.6842
2016-01-01,.,.,.,.,.,.,.,.,.,.,.
2016-01-04,0.7166,1.3970,1.0042,6.5338,1.0803,1.4686,66.5600,119.3000,1191.4600,17.3600,0.6740
2016-01-05,0.7151,1.3991,1.0096,6.5219,1.0743,1.4664,66.4900,118.9500,1190.4300,17.3595,0.6700
2016-01-06,0.7070,1.4084,1.0084,6.5554,1.0762,1.4626,66.7100,118.5400,1200.1600,17.4360,0.6642
2016-01-07,0.7025,1.4061,1.0018,6.5926,1.0860,1.4579,66.7300,118.0000,1193.0500,17.6525,0.6653
2016-01-08,0.6976,1.4150,0.9972,6.5932,1.0885,1.4523,66.8200,117.7400,1206.9700,17.9145,0.6559
2016-01-11,0.6992,1.4203,1.0000,6.5675,1.0878,1.4564,66.7800,117.4800,1206.5500,17.9560,0.6554
2016-01-12,0.6975,1.4293,1.0030,6.5700,1.0837,1.4403,66.8500,117.7800,1208.9500,17.9230,0.6523
2016-01-13,0.6996,1.4294,1.0064,6.5700,1.0862,1.4470,66.7400,118.0600,1208.9500,17.8595,0.6559
2016-01-14,0.6980,1.4374,1.0072,6.5891,1.0862,1.4409,67.3700,118.0300,1211.2800,17.8930,0.6470
2016-01-15,0.6864,1.4531,0.9984,6.5840,1.0964,1.4289,67.7400,116.7800,1216.9500,18.2475,0.6431
2016-01-18,.,.,.,.,.,.,.,.,.,.,.
2016-01-19,0.6929,1.4513,1.0032,6.5783,1.0906,1.4171,67.6800,117.6600,1205.6100,18.1845,0.6489
2016-01-20,0.6855,1.4592,1.0032,6.5781,1.0908,1.4167,68.0500,116.3800,1215.4000,18.5945,0.6389
2016-01-21,0.7003,1.4244,1.0112,6.5794,1.0833,1.4198,67.8700,117.6100,1204.3100,18.4655,0.6522
2016-01-22,0.7014,1.4153,1.0148,6.5788,1.0814,1.4308,67.5500,118.3700,1195.6600,18.4500,0.6483
2016-01-25,0.6970,1.4248,1.0148,6.5790,1.0832,1.4245,67.7100,118.5500,1194.3000,18.5600,0.6473
2016-01-26,0.7005,1.4062,1.0189,6.5814,1.0846,1.4342,67.7500,118.5000,1199.6400,18.4750,0.6492
2016-01-27,0.7074,1.4040,1.0176,6.5773,1.0867,1.4261,67.9800,118.9000,1199.2500,18.3780,0.6527
2016-01-28,0.7085,1.4077,1.0134,6.5744,1.0952,1.4351,68.0800,118.6100,1204.0800,18.3120,0.6477
2016-01-29,0.7071,1.4074,1.0226,6.5752,1.0832,1.4184,67.8700,121.0500,1210.0400,18.2110,0.6469
2016-02-01,0.7084,1.4005,1.0202,6.5778,1.0888,1.4367,67.9200,121.0600,1203.1900,18.2930,0.6512
2016-02-02,0.7058,1.4039,1.0181,6.5795,1.0908,1.4399,67.9200,120.2700,1212.0100,18.4895,0.6497
2016-02-03,0.7134,1.3843,1.0070,6.5765,1.1051,1.4576,67.9200,117.9200,1211.3300,18.3930,0.6659
2016-02-04,0.7216,1.3724,0.9926,6.5638,1.1199,1.4580,67.5700,116.7500,1186.1100,18.2255,0.6729
2016-02-05,0.7084,1.3875,0.9938,6.5710,1.1131,1.4468,67.7800,116.9900,1204.6900,18.3720,0.6619
2016-02-08,0.7103,1.3921,0.9885,6.5710,1.1170,1.4415,67.9800,115.7000,1205.1000,18.6485,0.6637
2016-02-09,0.7065,1.3860,0.9720,6.5710,1.1300,1.4473,67.9200,114.8000,1200.3900,18.8627,0.6648
2016-02-10,0.7089,1.3969,0.9779,6.5710,1.1222,1.4473,67.8500,114.0300,1189.6900,18.8470,0.6655
2016-02-11,0.7096,1.3933,0.9706,6.5710,1.1362,1.4448,68.4400,111.7200,1196.8900,19.1925,0.6682
2016-02-12,0.7098,1.3834,0.9768,6.5710,1.1235,1.4460,68.1200,112.9600,1205.1300,19.0040,0.6628
2016-02-15,.,.,.,.,.,.,.,.,.,.,.
2016-02-16,0.7103,1.3857,0.9884,6.5154,1.1140,1.4290,68.4800,113.9000,1219.4400,18.7890,0.6565
2016-02-17,0.7168,1.3682,0.9926,6.5270,1.1140,1.4317,68.3300,114.1400,1222.3200,18.2750,0.6628
2016-02-18,0.7150,1.3718,0.9940,6.5163,1.1092,1.4333,68.5400,113.6200,1231.1500,18.1705,0.6626
2016-02-19,0.7125,1.3798,0.9893,6.5202,1.1127,1.4343,68.5400,112.4200,1231.0900,18.2720,0.6615
2016-02-22,0.7238,1.3684,0.9986,6.5197,1.1018,1.4157,68.5300,113.1200,1223.3200,18.0190,0.6720
2016-02-23,0.7209,1.3791,0.9920,6.5263,1.1016,1.4040,68.5500,112.1700,1230.0500,18.2000,0.6660
2016-02-24,0.7177,1.3765,0.9860,6.5290,1.1021,1.3932,68.5300,111.3600,1234.6000,18.2270,0.6632
2016-02-25,0.7208,1.3572,0.9894,6.5320,1.1026,1.3937,68.8400,112.7000,1237.3900,18.1305,0.6699
2016-02-26,0.7130,1.3546,0.9967,6.5390,1.0932,1.3867,68.8200,113.7800,1242.5900,18.1850,0.6648
2016-02-29,0.7152,1.3522,0.9960,6.5525,1.0868,1.3926,68.2100,112.9000,1238.0900,18.0675,0.6601
2016-03-01,0.7172,1.3404,0.9994,6.5500,1.0847,1.3948,67.7500,113.9400,1229.5600,17.9000,0.6619
2016-03-02,0.7268,1.3466,0.9981,6.5499,1.0845,1.4059,67.4000,113.8100,1227.5900,17.8415,0.6642
2016-03-03,0.7360,1.3405,0.9920,6.5312,1.0948,1.4152,67.1500,113.5300,1209.5500,17.9015,0.6746
2016-03-04,0.7425,1.3337,0.9926,6.5064,1.1010,1.4226,66.9000,113.9100,1195.0900,17.7575,0.6799
2016-03-07,0.7467,1.3300,0.9969,6.5155,1.1004,1.4256,66.9700,113.6000,1200.0800,17.7370,0.6801
2016-03-08,0.7451,1.3388,0.9939,6.5044,1.1028,1.4225,67.3000,112.5800,1206.1900,17.9210,0.6770
2016-03-09,0.7528,1.3233,0.9957,6.5105,1.1022,1.4236,67.0700,113.0600,1206.8200,17.7045,0.6809
2016-03-10,0.7444,1.3372,0.9857,6.5070,1.1162,1.4306,67.2000,113.1000,1204.0900,17.8955,0.6667
2016-03-11,0.7572,1.3211,0.9813,6.4940,1.1180,1.4426,66.9300,113.6600,1184.5600,17.6905,0.6763
2016-03-14,0.7515,1.3291,0.9860,6.4984,1.1107,1.4324,67.1500,113.5900,1187.3900,17.7770,0.6690
2016-03-15,0.7465,1.3355,0.9852,6.5110,1.1112,1.4166,67.3300,112.8800,1194.9900,17.9245,0.6614
2016-03-16,0.7435,1.3364,0.9879,6.5189,1.1075,1.4100,67.2400,113.6900,1190.5900,17.9405,0.6601
2016-03-17,0.7637,1.2982,0.9680,6.4745,1.1316,1.4490,66.6100,111.3000,1155.8300,17.3920,0.6835
2016-03-18,0.7618,1.2980,0.9682,6.4682,1.1292,1.4514,66.3400,111.3800,1160.1100,17.2950,0.6812
2016-03-21,0.7594,1.3067,0.9678,6.4812,1.1260,1.4402,66.4500,111.6200,1157.3300,17.3900,0.6764
2016-03-22,0.7625,1.3051,0.9705,6.4876,1.1228,1.4217,66.5800,111.8200,1154.5800,17.3300,0.6760
2016-03-23,0.7533,1.3199,0.9731,6.5035,1.1174,1.4111,66.8200,112.6300,1166.5900,17.5200,0.6702
2016-03-24,0.7516,1.3270,0.9766,6.5124,1.1163,1.4143,66.8200,112.6400,1168.0900,17.6260,0.6695
2016-03-25,0.7518,1.3264,0.9780,6.5131,1.1164,1.4131,66.8200,113.0500,1168.1900,17.5425,0.6685
2016-03-28,0.7549,1.3184,0.9732,6.5051,1.1210,1.4250,66.5800,113.2900,1163.3900,17.4535,0.6729
2016-03-29,0.7567,1.3153,0.9744,6.5063,1.1204,1.4281,66.4600,113.3300,1164.6900,17.4885,0.6803
2016-03-30,0.7667,1.2962,0.9636,6.4648,1.1330,1.4390,66.3700,112.6000,1142.0200,17.2550,0.6914
2016-03-31,0.7677,1.2969,0.9583,6.4480,1.1390,1.4381,66.2500,112.4200,1138.8600,17.2140,0.6926
2016-04-01,0.7672,1.3047,0.9588,6.4776,1.1385,1.4204,66.3400,112.0600,1147.1500,17.3205,0.6899
2016-04-04,0.7614,1.3037,0.9597,6.4776,1.1386,1.4279,66.0500,111.1800,1151.3500,17.4575,0.6852
2016-04-05,0.7519,1.3175,0.9572,6.4760,1.1374,1.4149,66.4000,110.2600,1158.3900,17.7480,0.6787
2016-04-06,0.7613,1.3073,0.9537,6.4780,1.1430,1.4162,66.4900,109.6300,1155.2800,17.6655,0.6840
2016-04-07,0.7504,1.3163,0.9552,6.4599,1.1386,1.4082,66.7000,107.9800,1156.8100,17.9125,0.6774
2016-04-08,0.7554,1.2994,0.9536,6.4628,1.1406,1.4105,66.4900,108.3600,1148.8900,17.7600,0.6815
2016-04-11,0.7599,1.2912,0.9538,6.4580,1.1412,1.4240,66.3300,107.9600,1141.9700,17.6385,0.6860
2016-04-12,0.7659,1.2800,0.9546,6.4639,1.1395,1.4244,66.3500,108.5400,1144.5300,17.5155,0.6902
2016-04-13,0.7649,1.2789,0.9651,6.4768,1.1281,1.4223,66.6200,109.2100,1146.2900,17.4905,0.6916
2016-04-14,0.7705,1.2835,0.9667,6.4810,1.1262,1.4148,66.5600,109.2000,1151.9900,17.3670,0.6866
2016-04-15,0.7717,1.2857,0.9670,6.4730,1.1295,1.4217,66.4900,108.7600,1144.8300,17.5580,0.6913
2016-04-18,0.7746,1.2815,0.9636,6.4717,1.1322,1.4276,66.4200,108.8500,1144.4800,17.4515,0.6946
2016-04-19,0.7806,1.2654,0.9599,6.4571,1.1375,1.4396,66.1200,109.1600,1126.0100,17.2935,0.7034
2016-04-20,0.7817,1.2623,0.9671,6.4675,1.1330,1.4375,66.1200,109.5100,1130.4800,17.2590,0.6997
2016-04-21,0.7758,1.2713,0.9722,6.4810,1.1301,1.4338,66.4300,109.4100,1135.4900,17.4150,0.6924
2016-04-22,0.7713,1.2672,0.9774,6.5004,1.1239,1.4390,66.6000,111.5000,1147.8500,17.4440,0.6854
2016-04-25,0.7717,1.2678,0.9742,6.4900,1.1274,1.4492,66.6500,111.0800,1147.7600,17.6010,0.6856
2016-04-26,0.7741,1.2614,0.9713,6.4905,1.1318,1.4611,66.4000,111.2300,1146.6600,17.3860,0.6895
2016-04-27,0.7594,1.2637,0.9710,6.4940,1.1322,1.4554,66.5200,111.2600,1151.5000,17.3790,0.6851
2016-04-28,0.7635,1.2544,0.9687,6.4735,1.1325,1.4581,66.3900,108.5500,1139.9300,17.2175,0.6969
2016-04-29,0.7612,1.2549,0.9598,6.4738,1.1441,1.4625,66.3900,106.9000,1144.0900,17.1900,0.6984
2016-05-02,0.7641,1.2544,0.9556,6.4738,1.1516,1.4666,66.3600,106.4800,1138.4500,17.2425,0.7009
2016-05-03,0.7492,1.2686,0.9541,6.4900,1.1508,1.4543,66.5100,106.3400,1148.6900,17.5415,0.6925
2016-05-04,0.7454,1.2882,0.9574,6.4945,1.1486,1.4475,66.6300,107.1200,1164.5900,17.7050,0.6874
2016-05-05,0.7465,1.2855,0.9686,6.5032,1.1404,1.4486,66.5300,107.3200,1165.9300,17.7850,0.6894
2016-05-06,0.7358,1.2920,0.9697,6.4970,1.1421,1.4439,66.5200,106.6600,1167.2900,17.9155,0.6843
2016-05-09,0.7323,1.2994,0.9698,6.5140,1.1402,1.4409,66.7000,108.3900,1174.2500,18.1325,0.6778
2016-05-10,0.7351,1.2957,0.9746,6.5150,1.1386,1.4454,66.5800,109.2200,1169.8900,18.0095,0.6746
2016-05-11,0.7398,1.2834,0.9699,6.4910,1.1444,1.4480,66.5300,108.4800,1162.4700,17.9265,0.6845
2016-05-12,0.7314,1.2857,0.9693,6.5140,1.1380,1.4452,66.7000,108.7300,1168.7000,18.0345,0.6816
2016-05-13,0.7273,1.2939,0.9756,6.5285,1.1294,1.4369,66.8400,109.1400,1176.8500,18.1470,0.6781
2016-05-16,0.7300,1.2886,0.9772,6.5184,1.1328,1.4411,66.7800,108.8900,1177.2100,18.2160,0.6805
2016-05-17,0.7352,1.2884,0.9761,6.5170,1.1337,1.4485,66.7400,109.0200,1173.6700,18.2850,0.6840
2016-05-18,0.7285,1.2924,0.9822,6.5370,1.1276,1.4615,66.9500,109.6500,1185.7700,18.3375,0.6782
2016-05-19,0.7213,1.3114,0.9894,6.5440,1.1214,1.4608,67.5700,109.8100,1189.2500,18.5460,0.6748
2016-05-20,0.7215,1.3136,0.9920,6.5485,1.1207,1.4513,67.4200,110.5200,1186.9300,18.3770,0.6760
2016-05-23,0.7203,1.3155,0.9919,6.5533,1.1192,1.4444,67.4700,109.4700,1183.3900,18.4710,0.6754
2016-05-24,0.7184,1.3117,0.9930,6.5552,1.1145,1.4623,67.5900,110.0000,1186.3900,18.4435,0.6738
2016-05-25,0.7186,1.3089,0.9908,6.5538,1.1154,1.4694,67.2800,110.2200,1182.2100,18.4500,0.6752
2016-05-26,0.7227,1.2980,0.9898,6.5540,1.1184,1.4673,66.9000,109.7400,1178.0900,18.4500,0.6752
2016-05-27,0.7205,1.3001,0.9916,6.5615,1.1140,1.4644,66.9600,109.8600,1180.5900,18.4280,0.6729
2016-05-30,.,.,.,.,.,.,.,.,.,.,.
2016-05-31,0.7242,1.3097,0.9934,6.5798,1.1135,1.4530,67.1200,110.7500,1188.9900,18.4130,0.6769
2016-06-01,0.7242,1.3089,0.9892,6.5748,1.1165,1.4395,67.4400,109.5500,1192.0900,18.5475,0.6807
2016-06-02,0.7225,1.3080,0.9902,6.5815,1.1157,1.4419,67.2200,108.7500,1186.6900,18.6320,0.6815
2016-06-03,0.7339,1.2947,0.9781,6.5638,1.1330,1.4521,66.9900,106.8800,1167.7900,18.6120,0.6942
2016-06-06,0.7362,1.2856,0.9720,6.5611,1.1354,1.4450,66.8100,107.3300,1162.2800,18.6140,0.6931
2016-06-07,0.7452,1.2788,0.9663,6.5710,1.1350,1.4564,66.6400,107.3000,1154.8000,18.4360,0.6981
2016-06-08,0.7479,1.2694,0.9594,6.5600,1.1400,1.4546,66.5100,106.6800,1153.8300,18.1250,0.7024
2016-06-09,0.7431,1.2728,0.9639,6.5590,1.1329,1.4467,66.6800,106.5400,1159.2900,18.2885,0.7133
2016-06-10,0.7395,1.2734,0.9632,6.5590,1.1281,1.4342,66.8400,107.0600,1167.6100,18.5260,0.7069
2016-06-13,0.7394,1.2791,0.9662,6.5823,1.1282,1.4223,67.1700,106.0700,1169.7400,18.8145,0.7064
2016-06-14,0.7360,1.2833,0.9640,6.5930,1.1206,1.4130,67.3400,106.0200,1176.7800,18.9785,0.7003
2016-06-15,0.7404,1.2912,0.9647,6.5785,1.1239,1.4185,67.0800,105.8700,1167.5300,18.8630,0.7028
2016-06-16,0.7312,1.3039,0.9662,6.5899,1.1158,1.4075,67.4300,104.0500,1176.4900,18.9875,0.6996
2016-06-17,0.7385,1.2875,0.9610,6.5849,1.1256,1.4285,67.1100,104.2000,1171.7700,18.8615,0.7056
2016-06-20,0.7458,1.2807,0.9616,6.5768,1.1318,1.4688,67.5400,104.3200,1156.8000,18.6660,0.7109
2016-06-21,0.7461,1.2817,0.9596,6.5893,1.1262,1.4668,67.7300,104.5600,1154.3500,18.6550,0.7138
2016-06-22,0.7491,1.2820,0.9584,6.5750,1.1286,1.4682,67.4900,104.5600,1147.9900,18.5300,0.7165
2016-06-23,0.7598,1.2749,0.9566,6.5740,1.1373,1.4800,67.2900,105.9000,1143.2700,18.3010,0.7242
2016-06-24,0.7451,1.2948,0.9702,6.6150,1.1126,1.3639,67.8200,102.2600,1167.5600,18.8545,0.7109
2016-06-27,0.7357,1.3076,0.9787,6.6481,1.1024,1.3217,67.9200,101.6600,1181.2400,19.1520,0.7020
2016-06-28,0.7353,1.3086,0.9812,6.6450,1.1054,1.3294,67.8600,102.7100,1169.3100,18.9100,0.7031
2016-06-29,0.7444,1.2990,0.9794,6.6350,1.1117,1.3510,67.4200,102.6800,1153.0900,18.5355,0.7121
2016-06-30,0.7432,1.3010,0.9792,6.6459,1.1032,1.3242,67.5100,102.7700,1154.1500,18.4935,0.7120
2016-07-01,0.7485,1.2897,0.9730,6.6547,1.1145,1.3281,67.2400,102.5500,1146.4900,18.3930,0.7167
2016-07-04,.,.,.,.,.,.,.,.,.,.,.
2016-07-05,0.7456,1.2950,0.9768,6.6770,1.1080,1.3021,67.4000,101.5800,1156.7900,18.7805,0.7147
2016-07-06,0.7511,1.3003,0.9778,6.6900,1.1077,1.2921,67.4500,101.1200,1160.5900,18.7535,0.7130
2016-07-07,0.7488,1.2984,0.9781,6.6790,1.1065,1.2926,67.4900,100.7400,1154.8900,18.8785,0.7213
2016-07-08,0.7559,1.3072,0.9843,6.6878,1.1038,1.2938,67.1300,100.6500,1148.7100,18.5615,0.7293
2016-07-11,0.7534,1.3125,0.9830,6.6917,1.1045,1.2986,67.1100,102.6600,1148.9700,18.4915,0.7222
2016-07-12,0.7631,1.3016,0.9869,6.6860,1.1074,1.3237,67.0500,104.7200,1146.4700,18.2935,0.7304
2016-07-13,0.7624,1.2962,0.9834,6.6832,1.1112,1.3180,66.9900,104.1000,1145.0100,18.4020,0.7303
2016-07-14,0.7632,1.2916,0.9806,6.6801,1.1109,1.3332,66.8100,105.4000,1130.6500,18.3240,0.7199
2016-07-15,0.7587,1.2978,0.9834,6.6865,1.1059,1.3194,67.0700,105.6400,1135.4900,18.5190,0.7133
2016-07-18,0.7597,1.2984,0.9822,6.7013,1.1076,1.3279,67.1400,106.0000,1134.3900,18.4800,0.7117
2016-07-19,0.7496,1.3027,0.9850,6.6931,1.1014,1.3123,67.1400,106.1300,1140.5600,18.5355,0.7049
2016-07-20,0.7486,1.3037,0.9872,6.6760,1.1007,1.3179,67.1800,106.6500,1142.3300,18.5820,0.7033
2016-07-21,0.7497,1.3056,0.9869,6.6735,1.1016,1.3216,67.1500,105.9800,1137.3100,18.6150,0.6989
2016-07-22,0.7453,1.3178,0.9888,6.6760,1.0968,1.3091,67.1900,106.2200,1137.4900,18.6140,0.6990
2016-07-25,0.7458,1.3224,0.9869,6.6783,1.0980,1.3130,67.4100,106.0200,1140.8000,18.7560,0.6981
2016-07-26,0.7516,1.3207,0.9924,6.6690,1.0984,1.3133,67.3400,104.8300,1137.5900,18.7902,0.7038
2016-07-27,0.7460,1.3221,0.9936,6.6680,1.0988,1.3094,67.1400,105.6500,1135.0900,18.8715,0.7042
2016-07-28,0.7511,1.3170,0.9806,6.6538,1.1094,1.3151,66.9600,104.8600,1124.7900,18.9085,0.7075
2016-07-29,0.7599,1.3040,0.9690,6.6371,1.1168,1.3270,66.7700,102.3200,1112.8900,18.7610,0.7216
2016-08-01,0.7567,1.3096,0.9671,6.6421,1.1176,1.3209,66.6300,102.2600,1106.1500,18.8325,0.7196
2016-08-02,0.7611,1.3087,0.9643,6.6239,1.1225,1.3326,66.6500,100.8200,1108.3500,18.9150,0.7235
2016-08-03,0.7592,1.3078,0.9716,6.6320,1.1170,1.3335,66.8000,101.3400,1116.2100,18.9005,0.7163
2016-08-04,0.7637,1.3025,0.9738,6.6388,1.1134,1.3143,66.7600,101.0800,1111.9900,18.8450,0.7195
2016-08-05,0.7615,1.3179,0.9796,6.6530,1.1080,1.3069,66.8400,101.7400,1114.5400,18.8685,0.7138
2016-08-08,0.7656,1.3162,0.9838,6.6597,1.1078,1.3042,66.8200,102.5300,1108.2400,18.5785,0.7139
2016-08-09,0.7677,1.3116,0.9826,6.6530,1.1110,1.3010,66.7600,101.9600,1101.4500,18.3800,0.7178
2016-08-10,0.7717,1.3059,0.9759,6.6345,1.1171,1.2998,66.7200,101.2700,1095.8400,18.3510,0.7220
2016-08-11,0.7710,1.3004,0.9722,6.6274,1.1168,1.2960,66.7500,101.4600,1097.3900,18.2640,0.7242
2016-08-12,0.7669,1.2943,0.9738,6.6324,1.1172,1.2934,66.8200,101.0100,1100.7900,18.2500,0.7215
2016-08-15,0.7687,1.2922,0.9714,6.6370,1.1199,1.2874,66.8500,101.0200,1095.8300,18.0450,0.7219
2016-08-16,0.7697,1.2861,0.9622,6.6240,1.1277,1.3019,66.8300,100.2800,1093.9500,17.9750,0.7266
2016-08-17,0.7619,1.2885,0.9640,6.6328,1.1263,1.3012,66.9600,100.2400,1114.2500,18.2765,0.7219
2016-08-18,0.7684,1.2777,0.9576,6.6297,1.1334,1.3147,66.8300,100.0700,1107.4100,18.0575,0.7292
2016-08-19,0.7620,1.2878,0.9594,6.6515,1.1326,1.3061,67.1300,100.2400,1116.3700,18.2525,0.7268
2016-08-22,0.7629,1.2942,0.9625,6.6475,1.1314,1.3133,67.1800,100.2500,1120.9300,18.3165,0.7278
2016-08-23,0.7632,1.2904,0.9622,6.6378,1.1308,1.3179,67.0900,100.2000,1116.9100,18.3730,0.7307
2016-08-24,0.7605,1.2939,0.9673,6.6562,1.1256,1.3236,67.1400,100.5000,1121.3400,18.4955,0.7307
2016-08-25,0.7611,1.2934,0.9684,6.6560,1.1274,1.3177,67.0100,100.5800,1115.2300,18.4385,0.7297
2016-08-26,0.7614,1.2944,0.9718,6.6690,1.1237,1.3168,66.9800,101.2000,1111.4700,18.2950,0.7302
2016-08-29,0.7576,1.3018,0.9780,6.6775,1.1182,1.3089,67.1500,102.1300,1121.5300,18.5625,0.7254
2016-08-30,0.7516,1.3075,0.9822,6.6778,1.1150,1.3084,67.1400,102.9200,1118.2700,18.7850,0.7222
2016-08-31,0.7519,1.3122,0.9830,6.6776,1.1146,1.3129,66.9400,103.3800,1115.9800,18.8490,0.7257
2016-09-01,0.7542,1.3107,0.9792,6.6713,1.1194,1.3273,66.8500,103.2200,1116.8900,18.8260,0.7282
2016-09-02,0.7557,1.2998,0.9804,6.6790,1.1158,1.3299,66.6000,104.1800,1114.8700,18.6440,0.7286
2016-09-05,.,.,.,.,.,.,.,.,.,.,.
2016-09-06,0.7674,1.2843,0.9718,6.6722,1.1237,1.3429,66.2800,102.2800,1093.0400,18.3385,0.7407
2016-09-07,0.7675,1.2895,0.9702,6.6600,1.1238,1.3339,66.4200,101.7200,1090.0300,18.3505,0.7451
2016-09-08,0.7666,1.2910,0.9726,6.6640,1.1256,1.3301,66.5200,102.2800,1095.2700,18.6100,0.7406
2016-09-09,0.7549,1.3034,0.9770,6.6778,1.1214,1.3257,66.7600,102.8600,1106.8300,18.8395,0.7336
2016-09-12,0.7526,1.3076,0.9736,6.6788,1.1230,1.3313,66.7900,101.9600,1112.0300,19.0705,0.7321
2016-09-13,0.7470,1.3167,0.9740,6.6782,1.1242,1.3184,67.0300,102.1400,1124.6100,19.1651,0.7262
2016-09-14,0.7485,1.3187,0.9708,6.6707,1.1271,1.3204,66.7800,102.3300,1123.8100,19.2075,0.7304
2016-09-15,0.7512,1.3145,0.9714,6.6707,1.1246,1.3215,66.8400,102.2400,1122.8300,19.2425,0.7308
2016-09-16,0.7489,1.3212,0.9794,6.6707,1.1160,1.3090,67.1000,102.3600,1127.3700,19.6645,0.7271
2016-09-19,0.7560,1.3180,0.9798,6.6650,1.1179,1.3051,66.9400,101.8200,1117.4400,19.6205,0.7317
2016-09-20,0.7552,1.3228,0.9781,6.6700,1.1172,1.2974,66.9700,101.6600,1117.3400,19.8485,0.7323
2016-09-21,0.7589,1.3186,0.9758,6.6695,1.1165,1.2978,66.9900,100.6200,1112.1700,19.8425,0.7328
2016-09-22,0.7644,1.3036,0.9678,6.6630,1.1229,1.3092,66.6000,100.8000,1100.5900,19.5550,0.7315
